date,longitude,latitude,cape
2022-11-20 14:00:00,100.10249300000001,-0.534895,174.82008
2022-11-23 09:00:00,100.10249300000001,-0.534895,157.32155
2022-12-03 16:00:00,100.10249300000001,-0.534895,257.78558
2022-12-03 16:00:00,100.10249300000001,-0.534895,257.78558
2022-12-27 23:00:00,100.10249300000001,-0.534895,740.2231
2023-01-18 13:00:00,100.10249300000001,-0.534895,529.97485
2023-01-18 13:00:00,100.10249300000001,-0.534895,529.97485
2023-01-18 13:00:00,100.10249300000001,-0.534895,529.97485
2023-01-18 13:00:00,100.10249300000001,-0.534895,529.97485
2023-01-27 07:00:00,100.10249300000001,-0.534895,74.6638
2023-02-09 15:00:00,100.10249300000001,-0.534895,305.7825
2023-02-09 15:00:00,100.10249300000001,-0.534895,305.7825
2023-02-09 15:00:00,100.10249300000001,-0.534895,305.7825
2023-03-10 07:00:00,100.10249300000001,-0.534895,1565.4534
2023-03-11 07:00:00,100.10249300000001,-0.534895,367.93088
2023-03-11 07:00:00,100.10249300000001,-0.534895,367.93088
2023-03-11 07:00:00,100.10249300000001,-0.534895,367.93088
2023-03-15 10:00:00,100.10249300000001,-0.534895,813.1848
2023-03-19 13:00:00,100.10249300000001,-0.534895,1193.5728
2023-03-20 12:00:00,100.10249300000001,-0.534895,1139.9478
2023-03-24 15:00:00,100.10249300000001,-0.534895,315.82492
2023-03-31 15:00:00,100.10249300000001,-0.534895,522.8811
2023-04-09 00:00:00,100.10249300000001,-0.534895,863.93256
2023-04-09 00:00:00,100.10249300000001,-0.534895,863.93256
2023-04-20 15:00:00,100.10249300000001,-0.534895,856.8222
2023-04-21 13:00:00,100.10249300000001,-0.534895,1148.8623
2023-04-21 14:00:00,100.10249300000001,-0.534895,1276.3447
2023-04-25 10:00:00,100.10249300000001,-0.534895,823.80853
2023-04-25 10:00:00,100.10249300000001,-0.534895,823.80853
2023-04-28 11:00:00,100.10249300000001,-0.534895,385.4941
2023-04-28 11:00:00,100.10249300000001,-0.534895,385.4941
2023-05-06 10:00:00,100.10249300000001,-0.534895,419.5642
2023-05-06 11:00:00,100.10249300000001,-0.534895,499.2683
2023-05-06 11:00:00,100.10249300000001,-0.534895,499.2683
2023-05-06 11:00:00,100.10249300000001,-0.534895,499.2683
2023-05-06 12:00:00,100.10249300000001,-0.534895,627.78
2023-05-06 12:00:00,100.10249300000001,-0.534895,627.78
2023-05-06 13:00:00,100.10249300000001,-0.534895,667.1843
2023-05-18 14:00:00,100.10249300000001,-0.534895,832.41284
2023-05-18 14:00:00,100.10249300000001,-0.534895,832.41284
2023-05-24 12:00:00,100.10249300000001,-0.534895,801.9636
2023-05-30 11:00:00,100.10249300000001,-0.534895,601.3611
2023-05-30 11:00:00,100.10249300000001,-0.534895,601.3611
2023-05-30 11:00:00,100.10249300000001,-0.534895,601.3611
2023-05-30 12:00:00,100.10249300000001,-0.534895,472.84937
2023-07-01 00:00:00,100.10249300000001,-0.534895,24.817623
2023-07-09 15:00:00,100.10249300000001,-0.534895,302.68237
2023-07-09 15:00:00,100.10249300000001,-0.534895,302.68237
2023-07-12 12:00:00,100.10249300000001,-0.534895,1143.9299
2023-07-12 12:00:00,100.10249300000001,-0.534895,1143.9299
2023-06-17 14:00:00,100.10249300000001,-0.534895,339.6238
2023-06-22 10:00:00,100.10249300000001,-0.534895,1775.3284
2023-06-23 08:00:00,100.10249300000001,-0.534895,993.2229
2023-06-23 08:00:00,100.10249300000001,-0.534895,993.2229
2023-06-27 13:00:00,100.10249300000001,-0.534895,507.5457
2023-06-27 13:00:00,100.10249300000001,-0.534895,507.5457
2023-08-08 09:00:00,100.10249300000001,-0.534895,1742.2013
2023-08-08 09:00:00,100.10249300000001,-0.534895,1742.2013
2023-08-08 10:00:00,100.10249300000001,-0.534895,382.52356
2023-08-08 10:00:00,100.10249300000001,-0.534895,382.52356
2023-08-09 11:00:00,100.10249300000001,-0.534895,1124.2775
2023-08-09 11:00:00,100.10249300000001,-0.534895,1124.2775
2023-08-10 11:00:00,100.10249300000001,-0.534895,413.1759
2023-08-10 12:00:00,100.10249300000001,-0.534895,613.01965
2023-08-10 12:00:00,100.10249300000001,-0.534895,613.01965
2023-08-26 10:00:00,100.10249300000001,-0.534895,311.41418
2023-09-05 04:00:00,100.10249300000001,-0.534895,646.5353
2023-09-05 05:00:00,100.10249300000001,-0.534895,1944.4083
2023-09-05 05:00:00,100.10249300000001,-0.534895,1944.4083
2023-09-08 16:00:00,100.10249300000001,-0.534895,855.963
2023-09-09 03:00:00,100.10249300000001,-0.534895,611.9513
2023-09-09 04:00:00,100.10249300000001,-0.534895,676.3165
2023-09-17 13:00:00,100.10249300000001,-0.534895,623.47864
2023-09-17 13:00:00,100.10249300000001,-0.534895,623.47864
2023-09-17 13:00:00,100.10249300000001,-0.534895,623.47864
2023-09-17 13:00:00,100.10249300000001,-0.534895,623.47864
2023-09-17 13:00:00,100.10249300000001,-0.534895,623.47864
2023-09-21 06:00:00,100.10249300000001,-0.534895,1715.7677
2023-10-14 16:00:00,100.10249300000001,-0.534895,204.27371
2023-10-14 19:00:00,100.10249300000001,-0.534895,76.912384
2023-10-14 19:00:00,100.10249300000001,-0.534895,76.912384
2023-10-14 20:00:00,100.10249300000001,-0.534895,24.39676
2023-10-14 20:00:00,100.10249300000001,-0.534895,24.39676
2023-10-14 20:00:00,100.10249300000001,-0.534895,24.39676
2023-10-24 10:00:00,100.10249300000001,-0.534895,531.3597
2023-11-02 07:00:00,100.10249300000001,-0.534895,1311.978
2023-11-02 07:00:00,100.10249300000001,-0.534895,1311.978
2023-11-09 13:00:00,100.10249300000001,-0.534895,391.69287
2023-11-16 20:00:00,100.10249300000001,-0.534895,634.92773
2023-11-16 20:00:00,100.10249300000001,-0.534895,634.92773
2023-12-02 17:00:00,100.10249300000001,-0.534895,276.78522
2023-12-03 14:00:00,100.10249300000001,-0.534895,229.16608
2023-12-03 14:00:00,100.10249300000001,-0.534895,229.16608
2023-12-05 13:00:00,100.10249300000001,-0.534895,486.1114
2023-12-05 13:00:00,100.10249300000001,-0.534895,486.1114
2023-12-05 14:00:00,100.10249300000001,-0.534895,336.3106
2023-12-05 14:00:00,100.10249300000001,-0.534895,336.3106
2023-12-05 14:00:00,100.10249300000001,-0.534895,336.3106
2023-12-11 20:00:00,100.10249300000001,-0.534895,216.26959
2023-12-13 15:00:00,100.10249300000001,-0.534895,835.3184
2023-12-13 15:00:00,100.10249300000001,-0.534895,835.3184
2023-12-13 16:00:00,100.10249300000001,-0.534895,428.57233
2023-12-13 17:00:00,100.10249300000001,-0.534895,366.07233
2023-12-13 17:00:00,100.10249300000001,-0.534895,366.07233
2023-12-13 21:00:00,100.10249300000001,-0.534895,121.03131
2015-12-15 11:00:00,101.5378,-0.982507,2387.3118
2016-01-05 15:00:00,101.5378,-0.982507,917.1972
2016-01-05 21:00:00,101.5378,-0.982507,28.404213
2016-01-05 22:00:00,101.5378,-0.982507,61.841713
2016-01-05 22:00:00,101.5378,-0.982507,61.841713
2016-01-06 13:00:00,101.5378,-0.982507,1252.2919
2016-01-12 21:00:00,101.5378,-0.982507,146.69424
2016-01-14 10:00:00,101.5378,-0.982507,280.80362
2016-01-26 12:00:00,101.5378,-0.982507,515.94525
2016-03-06 15:00:00,101.5378,-0.982507,1242.1892
2016-03-06 15:00:00,101.5378,-0.982507,1242.1892
2016-03-11 12:00:00,101.5378,-0.982507,1374.3069
2016-04-06 14:00:00,101.5378,-0.982507,722.9269
2016-04-06 15:00:00,101.5378,-0.982507,650.07043
2016-04-08 16:00:00,101.5378,-0.982507,1633.318
2016-04-08 16:00:00,101.5378,-0.982507,1633.318
2016-04-14 14:00:00,101.5378,-0.982507,1171.338
2016-04-23 10:00:00,101.5378,-0.982507,1163.4049
2016-04-23 10:00:00,101.5378,-0.982507,1163.4049
2016-04-23 11:00:00,101.5378,-0.982507,2152.4976
2016-04-30 19:00:00,101.5378,-0.982507,498.9303
2016-05-06 19:00:00,101.5378,-0.982507,526.9334
2016-05-06 19:00:00,101.5378,-0.982507,526.9334
2016-05-06 20:00:00,101.5378,-0.982507,510.05206
2016-05-19 11:00:00,101.5378,-0.982507,1267.4651
2016-06-15 20:00:00,101.5378,-0.982507,232.80505
2016-06-15 21:00:00,101.5378,-0.982507,177.90662
2016-07-12 14:00:00,101.5378,-0.982507,1134.9026
2016-07-18 10:00:00,101.5378,-0.982507,1190.5535
2016-07-20 14:00:00,101.5378,-0.982507,1079.4846
2016-07-20 14:00:00,101.5378,-0.982507,1079.4846
2016-07-23 12:00:00,101.5378,-0.982507,1465.3147
2016-09-15 11:00:00,101.5378,-0.982507,2264.5378
2016-09-15 11:00:00,101.5378,-0.982507,2264.5378
2016-09-15 12:00:00,101.5378,-0.982507,2592.1096
2016-09-15 12:00:00,101.5378,-0.982507,2592.1096
2016-09-30 15:00:00,101.5378,-0.982507,1098.7999
2016-10-30 08:00:00,101.5378,-0.982507,1435.1542
2016-11-02 10:00:00,101.5378,-0.982507,879.8794
2016-11-02 10:00:00,101.5378,-0.982507,879.8794
2016-11-02 10:00:00,101.5378,-0.982507,879.8794
2016-11-02 10:00:00,101.5378,-0.982507,879.8794
2016-11-03 09:00:00,101.5378,-0.982507,517.5757
2016-11-03 09:00:00,101.5378,-0.982507,517.5757
2016-11-05 12:00:00,101.5378,-0.982507,441.4878
2016-11-09 21:00:00,101.5378,-0.982507,156.6001
2016-11-11 04:00:00,101.5378,-0.982507,231.80322
2016-11-11 11:00:00,101.5378,-0.982507,508.72803
2016-11-11 14:00:00,101.5378,-0.982507,299.04346
2016-11-11 14:00:00,101.5378,-0.982507,299.04346
2016-11-11 22:00:00,101.5378,-0.982507,1.7690481
2016-11-12 01:00:00,101.5378,-0.982507,196.85596
2016-11-12 23:00:00,101.5378,-0.982507,84.0503
2016-11-18 09:00:00,101.5378,-0.982507,528.63525
2016-11-19 02:00:00,101.5378,-0.982507,784.32666
2016-11-25 02:00:00,101.5378,-0.982507,260.55713
2016-12-05 04:00:00,101.5378,-0.982507,72.585106
2016-12-05 04:00:00,101.5378,-0.982507,72.585106
2016-12-05 05:00:00,101.5378,-0.982507,89.866356
2017-01-27 06:00:00,101.5378,-0.982507,381.4373
2017-02-01 00:00:00,101.5378,-0.982507,24.329012
2017-03-27 15:00:00,101.5378,-0.982507,1108.9603
2017-04-15 07:00:00,101.5378,-0.982507,415.50018
2017-06-08 20:00:00,101.5378,-0.982507,754.2277
2017-06-08 20:00:00,101.5378,-0.982507,754.2277
2017-06-15 16:00:00,101.5378,-0.982507,672.0671
2017-06-15 17:00:00,101.5378,-0.982507,814.3127
2017-07-09 01:00:00,101.5378,-0.982507,56.944786
2017-07-09 02:00:00,101.5378,-0.982507,251.42476
2017-07-09 02:00:00,101.5378,-0.982507,251.42476
2017-09-10 15:00:00,101.5378,-0.982507,878.03986
2017-09-15 00:00:00,101.5378,-0.982507,177.98662
2017-09-15 00:00:00,101.5378,-0.982507,177.98662
2017-10-08 10:00:00,101.5378,-0.982507,2797.5723
2017-12-30 00:00:00,101.5378,-0.982507,247.00153
2018-03-05 12:00:00,101.5378,-0.982507,993.0127
2018-05-19 15:00:00,101.5378,-0.982507,639.9847
2018-06-23 10:00:00,101.5378,-0.982507,1467.2147
2018-07-18 20:00:00,101.5378,-0.982507,315.74887
2018-07-18 20:00:00,101.5378,-0.982507,315.74887
2018-08-28 03:00:00,101.5378,-0.982507,876.8183
2018-09-20 23:00:00,101.5378,-0.982507,261.61166
2018-10-13 13:00:00,101.5378,-0.982507,693.7134
2018-10-18 10:00:00,101.5378,-0.982507,1661.1123
2018-10-18 10:00:00,101.5378,-0.982507,1661.1123
2018-10-25 11:00:00,101.5378,-0.982507,3171.8394
2018-10-28 13:00:00,101.5378,-0.982507,1037.3364
