date,longitude,latitude,tcwv
2023-12-01 10:00:00,101.246422,-1.554706,47.97058928075094
2023-12-01 10:00:00,101.246422,-1.554706,47.97058928075094
2023-12-01 11:00:00,101.246422,-1.554706,48.40407233518861
2023-12-04 13:00:00,101.246422,-1.554706,47.75577720332931
2023-12-10 09:00:00,101.246422,-1.554706,49.88331717970884
2023-12-11 10:00:00,101.246422,-1.554706,44.892473704284065
2023-12-11 10:00:00,101.246422,-1.554706,44.892473704284065
2023-12-11 10:00:00,101.246422,-1.554706,44.892473704284065
2023-12-13 14:00:00,101.246422,-1.554706,47.25283395619243
2023-12-13 14:00:00,101.246422,-1.554706,47.25283395619243
2023-12-18 11:00:00,101.246422,-1.554706,47.854822292918925
2023-12-19 14:00:00,101.246422,-1.554706,48.621457012339846
2023-12-19 14:00:00,101.246422,-1.554706,48.621457012339846
2023-12-19 14:00:00,101.246422,-1.554706,48.621457012339846
2023-12-26 19:00:00,101.246422,-1.554706,47.6747403118469
2023-12-26 19:00:00,101.246422,-1.554706,47.6747403118469
2023-12-31 11:00:00,101.246422,-1.554706,50.296219436309705
2023-12-31 12:00:00,101.246422,-1.554706,50.988248763572216
2022-06-20 07:00:00,100.3181,-0.20194,41.706952888187445
2015-01-22 08:00:00,100.3181,-0.20194,42.488411573743555
2015-01-26 09:00:00,100.3181,-0.20194,45.24419767007218
2023-11-20 09:00:00,100.3181,-0.20194,52.91513194017324
2015-01-26 09:00:00,100.3181,-0.20194,45.24419767007218
2015-01-26 10:00:00,100.3181,-0.20194,45.28315315068604
2015-01-30 07:00:00,100.3181,-0.20194,46.01199762668723
2015-01-30 07:00:00,100.3181,-0.20194,46.01199762668723
2017-02-22 07:00:00,100.3181,-0.20194,48.56073025527259
2015-02-23 12:00:00,100.3181,-0.20194,44.758290404874735
2015-03-13 08:00:00,100.3181,-0.20194,47.13675878425328
2015-03-13 08:00:00,100.3181,-0.20194,47.13675878425328
2015-03-13 10:00:00,100.3181,-0.20194,48.21454243147868
2015-03-13 10:00:00,100.3181,-0.20194,48.21454243147868
2023-03-20 19:00:00,100.3181,-0.20194,48.129528450292455
2015-03-13 10:00:00,100.3181,-0.20194,48.21454243147868
2015-03-14 08:00:00,100.3181,-0.20194,46.8436431353087
2015-03-15 09:00:00,100.3181,-0.20194,46.444175790729375
2015-03-20 09:00:00,100.3181,-0.20194,46.43769093123945
2015-03-20 09:00:00,100.3181,-0.20194,46.43769093123945
2016-05-14 10:00:00,100.3181,-0.20194,55.4891230251041
2015-03-30 18:00:00,100.3181,-0.20194,47.89678431647239
2015-03-31 14:00:00,100.3181,-0.20194,52.89401703940797
