date,longitude,latitude,K_index
2022-02-01 09:00:00,100.7943,-1.095582,38.42266863711389
2022-02-01 09:20:00,100.7943,-1.095582,38.42266863711389
2022-02-01 09:30:00,100.7943,-1.095582,38.97105627509545
2022-04-17 22:20:00,100.7943,-1.095582,37.36956883904997
2022-04-24 10:40:00,100.7943,-1.095582,35.381010516992646
2022-04-24 10:50:00,100.7943,-1.095582,35.381010516992646
2022-05-15 06:50:00,100.7943,-1.095582,34.63592454706523
2022-05-15 07:00:00,100.7943,-1.095582,34.63592454706523
2022-06-19 07:20:00,100.7943,-1.095582,35.151190795509564
2022-06-20 07:20:00,100.7943,-1.095582,37.78058262581798
2022-06-21 06:30:00,100.7943,-1.095582,35.71779037222834
2022-06-23 11:10:00,100.7943,-1.095582,36.87489650978312
2022-08-01 07:20:00,100.7943,-1.095582,35.22970977439938
2022-08-01 07:30:00,100.7943,-1.095582,33.8015259226164
2022-08-01 07:40:00,100.7943,-1.095582,33.8015259226164
2022-08-01 07:50:00,100.7943,-1.095582,33.8015259226164
2022-08-01 08:00:00,100.7943,-1.095582,33.8015259226164
2022-08-01 08:10:00,100.7943,-1.095582,33.8015259226164
2022-08-14 06:40:00,100.7943,-1.095582,35.07129755924583
2022-08-14 06:50:00,100.7943,-1.095582,35.07129755924583
2022-08-14 09:00:00,100.7943,-1.095582,31.300855196814823
2022-08-28 07:20:00,100.7943,-1.095582,35.250511706432626
2022-08-31 12:10:00,100.7943,-1.095582,38.6140197997168
2022-08-31 14:40:00,100.7943,-1.095582,38.0294942555412
2022-08-31 14:50:00,100.7943,-1.095582,38.0294942555412
2022-09-20 06:10:00,100.7943,-1.095582,36.43875381748905
2022-09-20 06:20:00,100.7943,-1.095582,36.43875381748905
2022-09-20 06:40:00,100.7943,-1.095582,35.336846184842244
2022-09-26 07:00:00,100.7943,-1.095582,34.23295131100251
2022-09-26 07:20:00,100.7943,-1.095582,34.23295131100251
2022-09-26 07:30:00,100.7943,-1.095582,33.33174344455829
2022-09-26 07:40:00,100.7943,-1.095582,33.33174344455829
2022-11-21 03:40:00,100.7943,-1.095582,32.025663775392694
2023-03-08 00:10:00,100.7943,-1.095582,30.950758316936255
2023-03-11 08:20:00,100.7943,-1.095582,36.83785049465026
2023-03-11 08:30:00,100.7943,-1.095582,37.62840814161306
2023-03-11 08:40:00,100.7943,-1.095582,37.62840814161306
2023-03-11 08:50:00,100.7943,-1.095582,37.62840814161306
2023-03-20 10:50:00,100.7943,-1.095582,38.573868956283626
2023-03-21 09:00:00,100.7943,-1.095582,36.04878001450358
2023-03-21 09:10:00,100.7943,-1.095582,36.04878001450358
2023-03-22 08:30:00,100.7943,-1.095582,36.75581628852027
2023-03-22 08:40:00,100.7943,-1.095582,36.75581628852027
2023-03-22 08:50:00,100.7943,-1.095582,36.75581628852027
2023-03-22 09:00:00,100.7943,-1.095582,36.75581628852027
2023-03-23 06:10:00,100.7943,-1.095582,36.99433068373873
2023-04-26 03:20:00,100.7943,-1.095582,34.50734607774592
2023-04-26 03:30:00,100.7943,-1.095582,36.267173820334875
2023-04-26 03:40:00,100.7943,-1.095582,36.267173820334875
2023-05-02 08:20:00,100.7943,-1.095582,36.83076570136949
2023-05-02 08:30:00,100.7943,-1.095582,35.434860541840045
2023-05-02 09:00:00,100.7943,-1.095582,35.434860541840045
2023-05-04 06:10:00,100.7943,-1.095582,39.78993995992137
