date,longitude,latitude,cin
2016-04-01 20:00:00,100.9944,-0.69722,1.3123164321702347
2016-04-01 20:00:00,100.9944,-0.69722,1.3123164321702347
2016-04-11 10:00:00,100.9944,-0.69722,136.2825202580185
2016-04-12 12:00:00,100.9944,-0.69722,273.58742630945807
2016-04-16 14:00:00,100.9944,-0.69722,17.71626997799126
2016-05-02 10:00:00,100.9944,-0.69722,72.26895245562906
2016-05-07 12:00:00,100.9944,-0.69722,107.53363758692609
2016-05-07 12:00:00,100.9944,-0.69722,107.53363758692609
2016-05-07 12:00:00,100.9944,-0.69722,107.53363758692609
2016-05-07 13:00:00,100.9944,-0.69722,105.83983401722725
2016-05-07 13:00:00,100.9944,-0.69722,105.83983401722725
2016-05-08 10:00:00,100.9944,-0.69722,134.9091655512475
2016-05-08 11:00:00,100.9944,-0.69722,35.76824850320048
2016-05-08 11:00:00,100.9944,-0.69722,35.76824850320048
2016-05-09 12:00:00,100.9944,-0.69722,8.224866131071053
2016-05-12 16:00:00,100.9944,-0.69722,
2016-05-17 13:00:00,100.9944,-0.69722,4.562588142533059
2016-06-04 13:00:00,100.9944,-0.69722,20.081490904007353
2016-06-04 14:00:00,100.9944,-0.69722,100.07174515811408
2016-06-07 10:00:00,100.9944,-0.69722,397.14352497859295
2016-06-07 11:00:00,100.9944,-0.69722,360.64282139678767
2016-07-31 15:00:00,100.9944,-0.69722,55.59033252443169
2016-07-31 15:00:00,100.9944,-0.69722,55.59033252443169
2016-07-31 18:00:00,100.9944,-0.69722,66.95865469329078
2016-07-31 18:00:00,100.9944,-0.69722,66.95865469329078
2016-10-27 15:00:00,100.9944,-0.69722,101.21622649624578
2016-11-06 12:00:00,100.9944,-0.69722,83.04215277869145
2016-11-30 11:00:00,100.9944,-0.69722,65.85996534622478
2016-11-30 11:00:00,100.9944,-0.69722,65.85996534622478
2016-11-30 12:00:00,100.9944,-0.69722,108.90699087640996
2017-02-01 00:00:00,100.9944,-0.69722,
2017-04-17 10:00:00,100.9944,-0.69722,7.477152074291951
2017-04-27 10:00:00,100.9944,-0.69722,91.95370830193741
2017-04-27 11:00:00,100.9944,-0.69722,185.08239736575973
2017-05-08 18:00:00,100.9944,-0.69722,61.861987639630456
2017-05-08 19:00:00,100.9944,-0.69722,
2017-05-10 11:00:00,100.9944,-0.69722,0.6561583134455873
2017-05-10 11:00:00,100.9944,-0.69722,0.6561583134455873
2017-05-10 11:00:00,100.9944,-0.69722,0.6561583134455873
2017-05-12 13:00:00,100.9944,-0.69722,14.755930514242095
2017-05-12 14:00:00,100.9944,-0.69722,8.850506443129234
2017-05-12 14:00:00,100.9944,-0.69722,8.850506443129234
2017-05-16 10:00:00,100.9944,-0.69722,119.80228530892089
2017-05-17 18:00:00,100.9944,-0.69722,52.34006355597563
2017-05-18 10:00:00,100.9944,-0.69722,158.80555126696845
2017-05-27 15:00:00,100.9944,-0.69722,86.88755734667188
2017-06-13 20:00:00,100.9944,-0.69722,100.62111775987364
2017-06-15 16:00:00,100.9944,-0.69722,68.85084676830496
2017-07-01 12:00:00,100.9944,-0.69722,36.43966480025432
2017-07-01 12:00:00,100.9944,-0.69722,36.43966480025432
2017-07-04 13:00:00,100.9944,-0.69722,4.211619631531164
2017-07-04 13:00:00,100.9944,-0.69722,4.211619631531164
2017-07-14 11:00:00,100.9944,-0.69722,152.85432227761635
2017-09-25 14:00:00,100.9944,-0.69722,121.80126694838913
2017-10-08 09:00:00,100.9944,-0.69722,
2017-11-06 10:00:00,100.9944,-0.69722,84.27819878724188
2018-01-08 10:00:00,100.9944,-0.69722,38.60651272937349
2018-01-08 10:00:00,100.9944,-0.69722,38.60651272937349
2018-02-14 15:00:00,100.9944,-0.69722,85.5904923849356
2018-03-09 21:00:00,100.9944,-0.69722,
2018-03-11 13:00:00,100.9944,-0.69722,
2018-03-11 13:00:00,100.9944,-0.69722,
2018-03-22 11:00:00,100.9944,-0.69722,92.68614932814899
2018-03-22 12:00:00,100.9944,-0.69722,127.46252960286097
2018-04-06 12:00:00,100.9944,-0.69722,60.488625134659515
2018-04-17 10:00:00,100.9944,-0.69722,98.91202524509066
2018-04-19 20:00:00,100.9944,-0.69722,1.5564681741809636
2018-04-19 20:00:00,100.9944,-0.69722,1.5564681741809636
2018-04-23 09:00:00,100.9944,-0.69722,105.0005624349485
2018-05-01 02:00:00,100.9944,-0.69722,206.94921541825408
2018-05-01 02:00:00,100.9944,-0.69722,206.94921541825408
2018-05-01 02:00:00,100.9944,-0.69722,206.94921541825408
2018-05-06 13:00:00,100.9944,-0.69722,97.69126066573352
2018-05-06 13:00:00,100.9944,-0.69722,97.69126066573352
2018-05-25 14:00:00,100.9944,-0.69722,
2018-05-26 11:00:00,100.9944,-0.69722,64.88335525820293
2018-05-26 12:00:00,100.9944,-0.69722,40.54446729308137
2018-06-23 07:00:00,100.9944,-0.69722,48.05213649326765
2018-06-23 12:00:00,100.9944,-0.69722,92.93029821571463
2018-06-23 12:00:00,100.9944,-0.69722,92.93029821571463
2018-06-23 12:00:00,100.9944,-0.69722,92.93029821571463
2018-06-26 18:00:00,100.9944,-0.69722,218.2717536350208
2018-06-29 10:00:00,100.9944,-0.69722,60.076615050659086
2018-06-29 10:00:00,100.9944,-0.69722,60.076615050659086
2018-06-29 10:00:00,100.9944,-0.69722,60.076615050659086
2018-07-04 19:00:00,100.9944,-0.69722,
2018-07-08 12:00:00,100.9944,-0.69722,186.48624793352064
2018-07-08 12:00:00,100.9944,-0.69722,186.48624793352064
